Job_ID,Job_Title,Company,Location,Country,Experience_Level,Employment_Type,Work_Mode,Salary_Min,Salary_Max,Salary_Currency,Posted_Date,Industry,Company_Size,Python,SQL,Power_BI,Excel,Tableau,Machine_Learning,Deep_Learning,TensorFlow,PyTorch,AWS,Azure,GCP,Statistics,NLP,Generative_AI,Years_Experience,Education,Job_Description,Average_Salary,Skill_Count
JOB11954,Bi Analyst,Cisco,Bangalore,Australia,Senior,Full Time,On-site,770000,960000,SGD,2025-12-09,Technology,51-200,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,7,Bachelor's,"Seeking a BI Analyst to support Technology projects. Key skills include Python, SQL, Machine Learning, TensorFlow, AWS, Azure, Generative AI. On-site role with senior experience requirements.",865000,7
JOB11128,Machine Learning Engineer,Persistent Systems,Bangalore,Canada,Lead,Full Time,On-site,1190000,1580000,INR,2026-04-13,Technology,1000+,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,9,Bachelor's,"Seeking a Machine Learning Engineer to support Technology projects. Key skills include Python, SQL, Machine Learning, TensorFlow, PyTorch, Azure. On-site role with lead experience requirements.",1385000,6
JOB11333,Data Scientist,SAP,Chennai,India,Mid Level,Full Time,Remote,800000,1050000,INR,2026-03-30,Consulting,51-200,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,2,Bachelor's,"Seeking a Data Scientist to support Consulting projects. Key skills include Python, SQL, Deep Learning, Generative AI. Remote role with mid level experience requirements.",925000,4
JOB10204,Business Analyst,Walmart Global Tech,Noida,India,Mid Level,Contract,On-site,630000,810000,INR,2025-06-25,Technology,1-50,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,5,Bachelor's,"Seeking a Business Analyst to support Technology projects. Key skills include SQL, Power BI, Machine Learning, AWS, Azure, NLP. On-site role with mid level experience requirements.",720000,6
JOB11305,Bi Analyst,Adobe,Pune,Germany,Mid Level,Part Time,On-site,550000,710000,USD,2025-01-18,Education,1000+,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,4,Master's,"Seeking a BI Analyst to support Education projects. Key skills include Power BI, Excel, Azure, GCP, Statistics. On-site role with mid level experience requirements.",630000,5
JOB10318,Data Analyst,Persistent Systems,Hyderabad,India,Entry Level,Full Time,Hybrid,370000,570000,USD,2025-10-20,Technology,1-50,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,0,Master's,"Seeking a Data Analyst to support Technology projects. Key skills include Python, SQL, Power BI, Excel, AWS. Hybrid role with entry level experience requirements.",470000,5
JOB10308,Data Scientist,Bosch,Mumbai,India,Senior,Full Time,Remote,960000,1170000,INR,2025-08-06,E-commerce,1000+,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,6,Master's,"Seeking a Data Scientist to support E-commerce projects. Key skills include Python, Tableau, Machine Learning, PyTorch. Remote role with senior experience requirements.",1065000,4
JOB11777,Bi Analyst,Adobe,Pune,India,Lead,Full Time,Remote,790000,990000,SGD,2025-01-17,IT Services,501-1000,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,9,Bachelor's,"Seeking a BI Analyst to support IT Services projects. Key skills include Python, SQL, Excel, Machine Learning, Statistics. Remote role with lead experience requirements.",890000,5
JOB10192,Business Analyst,JPMorgan Chase,Delhi,India,Mid Level,Full Time,On-site,510000,710000,INR,2025-04-21,Consulting,201-500,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,4,Bachelor's,"Seeking a Business Analyst to support Consulting projects. Key skills include Python, SQL, Excel, Machine Learning, AWS, Statistics. On-site role with mid level experience requirements.",610000,6
JOB11420,Ai/Ml Intern,Siemens,Pune,India,Mid Level,Full Time,Hybrid,300000,440000,SGD,2025-07-28,Technology,201-500,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,3,Master's,"Seeking a AI/ML Intern to support Technology projects. Key skills include SQL, Machine Learning, Deep Learning, TensorFlow, Azure, Statistics. Hybrid role with mid level experience requirements.",370000,6
JOB10337,Business Analyst,Oracle,Ahmedabad,India,Mid Level,Full Time,On-site,570000,740000,INR,2025-02-08,Technology,1000+,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,2,Bachelor's,"Seeking a Business Analyst to support Technology projects. Key skills include Python, SQL, Power BI, Excel, PyTorch, GCP, NLP. On-site role with mid level experience requirements.",655000,7
JOB10108,Bi Analyst,LTIMindtree,Gurgaon,India,Entry Level,Full Time,On-site,410000,540000,USD,2026-07-27,Consulting,51-200,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,1,Bachelor's,"Seeking a BI Analyst to support Consulting projects. Key skills include Python, Power BI, Excel, TensorFlow, Azure, GCP, Generative AI. On-site role with entry level experience requirements.",475000,7
JOB10753,Data Engineer,Genpact,Gurgaon,India,Entry Level,Full Time,Hybrid,600000,930000,INR,2026-07-07,Healthcare,1000+,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,0,Master's,"Seeking a Data Engineer to support Healthcare projects. Key skills include Python, SQL, Machine Learning, Statistics, Generative AI. Hybrid role with entry level experience requirements.",765000,5
JOB10962,Data Engineer,Capgemini,Ahmedabad,India,Mid Level,Full Time,On-site,820000,1110000,USD,2026-08-05,Manufacturing,201-500,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,4,Bachelor's,"Seeking a Data Engineer to support Manufacturing projects. Key skills include Python, SQL, Machine Learning, Deep Learning, Azure. On-site role with mid level experience requirements.",965000,5
JOB11255,Bi Analyst,HCLTech,Chennai,India,Mid Level,Full Time,On-site,590000,820000,AUD,2025-08-11,IT Services,201-500,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,5,Bachelor's,"Seeking a BI Analyst to support IT Services projects. Key skills include SQL, Power BI, Tableau, Machine Learning, Statistics. On-site role with mid level experience requirements.",705000,5
JOB11794,Bi Analyst,Infosys,Bangalore,India,Mid Level,Full Time,Hybrid,550000,750000,INR,2026-03-01,E-commerce,501-1000,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,3,Bachelor's,"Seeking a BI Analyst to support E-commerce projects. Key skills include SQL, Power BI, Deep Learning, Statistics. Hybrid role with mid level experience requirements.",650000,4
JOB11503,Data Analyst,TCS,Pune,India,Lead,Full Time,Hybrid,820000,930000,GBP,2025-05-05,Consulting,501-1000,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,9,Bachelor's,"Seeking a Data Analyst to support Consulting projects. Key skills include Python, SQL, Excel, Machine Learning, Deep Learning, PyTorch, Azure. Hybrid role with lead experience requirements.",875000,8
JOB10434,Data Analyst,Bosch,Kolkata,India,Entry Level,Full Time,Hybrid,490000,630000,INR,2026-07-04,Technology,201-500,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,1,Diploma,"Seeking a Data Analyst to support Technology projects. Key skills include Python, SQL, Excel, Tableau, Machine Learning, TensorFlow, Azure. Hybrid role with entry level experience requirements.",560000,8
JOB10997,Ai/Ml Intern,Accenture,Noida,India,Mid Level,Full Time,Hybrid,260000,350000,INR,2026-06-23,Manufacturing,1000+,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,2,Bachelor's,"Seeking a AI/ML Intern to support Manufacturing projects. Key skills include SQL, GCP, Statistics, NLP. Hybrid role with mid level experience requirements.",305000,4
JOB11750,Data Analyst,Tech Mahindra,Pune,UK,Senior,Full Time,Remote,740000,940000,INR,2025-02-01,Consulting,201-500,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,8,MBA,"Seeking a Data Analyst to support Consulting projects. Key skills include Python, SQL, Power BI, AWS. Remote role with senior experience requirements.",840000,4
JOB10768,Business Analyst,Siemens,Delhi,Canada,Lead,Full Time,On-site,810000,930000,INR,2025-09-04,Technology,201-500,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,12,Master's,"Seeking a Business Analyst to support Technology projects. Key skills include Python, SQL, GCP, Statistics. On-site role with lead experience requirements.",870000,4
JOB11809,Data Analyst,HCLTech,Bangalore,India,Mid Level,Part Time,On-site,510000,630000,EUR,2025-05-30,E-commerce,501-1000,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,4,Bachelor's,"Seeking a Data Analyst to support E-commerce projects. Key skills include SQL, Power BI, Excel, Tableau, Machine Learning, Deep Learning, GCP. On-site role with mid level experience requirements.",570000,8
JOB10725,Ai Engineer,Infosys,Pune,India,Entry Level,Contract,Remote,680000,1000000,INR,2025-04-27,Telecommunications,501-1000,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,1,Master's,"Seeking a AI Engineer to support Telecommunications projects. Key skills include Python, Excel, Machine Learning, Deep Learning, AWS, Generative AI. Remote role with entry level experience requirements.",840000,6
JOB11373,Business Analyst,Cisco,Gurgaon,India,Mid Level,Full Time,On-site,510000,710000,INR,2025-08-25,Consulting,501-1000,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,4,MBA,"Seeking a Business Analyst to support Consulting projects. Key skills include Python, SQL, Power BI, Excel, Statistics. On-site role with mid level experience requirements.",610000,5
JOB11762,Ml Engineer,Microsoft,Delhi,India,Senior,Full Time,On-site,990000,1210000,INR,2025-12-25,Telecommunications,1000+,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,10,Bachelor's,"Seeking a ML Engineer to support Telecommunications projects. Key skills include Python, SQL, Excel, Tableau, Machine Learning, Deep Learning, PyTorch. On-site role with senior experience requirements.",1100000,8
JOB10464,Data Engineer,Genpact,Mumbai,India,Mid Level,Full Time,Hybrid,880000,1090000,INR,2025-10-14,Technology,201-500,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,5,Bachelor's,"Seeking a Data Engineer to support Technology projects. Key skills include Python, Excel, Machine Learning, PyTorch. Hybrid role with mid level experience requirements.",985000,4
JOB10714,Machine Learning Engineer,Bosch,Ahmedabad,India,Senior,Full Time,Hybrid,1370000,1580000,CAD,2025-02-01,IT Services,201-500,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,6,Bachelor's,"Seeking a Machine Learning Engineer to support IT Services projects. Key skills include Python, SQL, Excel, Tableau, GCP. Hybrid role with senior experience requirements.",1475000,5
JOB10015,Data Analyst,Wipro,Pune,Australia,Mid Level,Full Time,Remote,590000,700000,INR,2025-06-14,Manufacturing,1000+,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,5,Master's,"Seeking a Data Analyst to support Manufacturing projects. Key skills include Python, SQL, Power BI, Tableau, Machine Learning, Deep Learning, Statistics. Remote role with mid level experience requirements.",645000,7
JOB11771,Machine Learning Engineer,HCLTech,Hyderabad,India,Lead,Internship,Remote,1190000,1600000,AUD,2025-06-27,Technology,51-200,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,11,Bachelor's,"Seeking a Machine Learning Engineer to support Technology projects. Key skills include Python, SQL, Power BI, Excel, Machine Learning, Deep Learning, PyTorch. Remote role with lead experience requirements.",1395000,8
JOB11678,Machine Learning Engineer,Amazon,Noida,India,Mid Level,Part Time,On-site,1010000,1390000,INR,2026-01-29,IT Services,201-500,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,4,Bachelor's,"Seeking a Machine Learning Engineer to support IT Services projects. Key skills include Python, Machine Learning, PyTorch, AWS, GCP, Statistics. On-site role with mid level experience requirements.",1200000,5
JOB10113,Ai/Ml Intern,IBM,Bangalore,India,Mid Level,Full Time,On-site,210000,300000,CAD,2025-04-27,IT Services,1000+,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,3,Bachelor's,"Seeking a AI/ML Intern to support IT Services projects. Key skills include Python, Excel, PyTorch, Azure. On-site role with mid level experience requirements.",255000,4
JOB11099,Ml Engineer,JPMorgan Chase,Hyderabad,India,Entry Level,Full Time,On-site,850000,1180000,INR,2025-08-31,Manufacturing,501-1000,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,1,Master's,"Seeking a ML Engineer to support Manufacturing projects. Key skills include Python, SQL, Excel, Tableau, Machine Learning, Statistics, NLP. On-site role with entry level experience requirements.",1015000,7
JOB11347,Data Scientist,Persistent Systems,Pune,India,Entry Level,Full Time,On-site,630000,810000,INR,2026-07-24,Consulting,1-50,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,0,Bachelor's,"Seeking a Data Scientist to support Consulting projects. Key skills include Python, SQL, Power BI, Excel, Statistics. On-site role with entry level experience requirements.",720000,5
JOB10279,Bi Analyst,Siemens,Noida,India,Lead,Full Time,On-site,970000,1160000,INR,2025-12-23,IT Services,501-1000,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,8,Bachelor's,"Seeking a BI Analyst to support IT Services projects. Key skills include Python, SQL, Power BI, Excel, TensorFlow, PyTorch, Azure. On-site role with lead experience requirements.",1065000,7
JOB10800,Ai/Ml Intern,Microsoft,Gurgaon,India,Mid Level,Contract,On-site,300000,440000,INR,2026-03-25,Technology,501-1000,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,3,PhD,"Seeking a AI/ML Intern to support Technology projects. Key skills include Python, SQL, Excel, Machine Learning, AWS, Azure, Statistics. On-site role with mid level experience requirements.",370000,9
JOB10031,Data Engineer,HCLTech,Delhi,USA,Entry Level,Contract,Hybrid,610000,930000,AUD,2025-05-29,Finance,51-200,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,1,Bachelor's,"Seeking a Data Engineer to support Finance projects. Key skills include Python, SQL, Power BI, PyTorch, AWS, Azure, Generative AI. Hybrid role with entry level experience requirements.",770000,7
JOB10569,Business Analyst,Adobe,Mumbai,India,Mid Level,Contract,On-site,530000,640000,AUD,2025-09-28,Technology,501-1000,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,5,MBA,"Seeking a Business Analyst to support Technology projects. Key skills include Excel, Machine Learning, Deep Learning, TensorFlow, Statistics. On-site role with mid level experience requirements.",585000,5
JOB10764,Bi Analyst,Cognizant,Remote,India,Entry Level,Full Time,Hybrid,460000,670000,GBP,2026-06-15,Consulting,501-1000,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,1,Diploma,"Seeking a BI Analyst to support Consulting projects. Key skills include Python, SQL, Excel, Machine Learning, Deep Learning. Hybrid role with entry level experience requirements.",565000,5
JOB10505,Bi Analyst,Cognizant,Noida,India,Mid Level,Full Time,On-site,520000,710000,INR,2025-10-03,IT Services,1000+,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,2,MBA,"Seeking a BI Analyst to support IT Services projects. Key skills include Python, SQL, Power BI, Excel, Tableau. On-site role with mid level experience requirements.",615000,5
JOB11614,Data Scientist,Wipro,Kolkata,Germany,Mid Level,Full Time,On-site,880000,1240000,INR,2025-08-01,Manufacturing,201-500,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,3,Master's,"Seeking a Data Scientist to support Manufacturing projects. Key skills include Python, SQL, Machine Learning. On-site role with mid level experience requirements.",1060000,3
JOB11921,Bi Analyst,Google,Chennai,India,Senior,Full Time,On-site,630000,760000,INR,2026-05-28,IT Services,201-500,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,10,Bachelor's,"Seeking a BI Analyst to support IT Services projects. Key skills include Python, SQL, Power BI, AWS, NLP. On-site role with senior experience requirements.",695000,5
JOB10469,Data Scientist,Genpact,Kolkata,Canada,Mid Level,Full Time,On-site,750000,990000,INR,2026-03-13,IT Services,201-500,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,5,Bachelor's,"Seeking a Data Scientist to support IT Services projects. Key skills include Python, SQL, Excel, Tableau, AWS, Statistics. On-site role with mid level experience requirements.",870000,6
JOB10542,Data Engineer,Cognizant,Delhi,India,Mid Level,Full Time,On-site,860000,1130000,INR,2025-12-09,Technology,1000+,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,5,Bachelor's,"Seeking a Data Engineer to support Technology projects. Key skills include Python, SQL, Power BI, Excel, Tableau, PyTorch, AWS. On-site role with mid level experience requirements.",995000,8
JOB10159,Data Scientist,Siemens,Delhi,India,Entry Level,Contract,On-site,830000,1190000,EUR,2025-07-21,Technology,501-1000,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,1,PhD,"Seeking a Data Scientist to support Technology projects. Key skills include Python, SQL, Power BI, Machine Learning. On-site role with entry level experience requirements.",1010000,4
JOB10698,Data Engineer,Amazon,Pune,UK,Senior,Full Time,Hybrid,960000,1270000,INR,2026-06-10,Finance,1000+,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,5,Bachelor's,"Seeking a Data Engineer to support Finance projects. Key skills include Python, SQL, Excel, Tableau, AWS, GCP, NLP. Hybrid role with senior experience requirements.",1115000,7
JOB10917,Data Scientist,Infosys,Gurgaon,India,Mid Level,Full Time,Hybrid,980000,1330000,INR,2026-01-15,IT Services,1000+,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,4,Bachelor's,"Seeking a Data Scientist to support IT Services projects. Key skills include Python, SQL, Machine Learning, AWS, Statistics, NLP. Hybrid role with mid level experience requirements.",1155000,6
JOB10922,Ai Engineer,SAP,Chennai,Germany,Entry Level,Contract,Hybrid,790000,1150000,INR,2025-03-30,Consulting,501-1000,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,0,Bachelor's,"Seeking a AI Engineer to support Consulting projects. Key skills include Python, SQL, Power BI, Excel, Machine Learning, Deep Learning, NLP. Hybrid role with entry level experience requirements.",970000,8
JOB11726,Data Analyst,SAP,Pune,Germany,Lead,Full Time,Remote,790000,910000,INR,2025-01-10,Technology,1000+,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,11,Bachelor's,"Seeking a Data Analyst to support Technology projects. Key skills include Python, SQL, Power BI, Excel, PyTorch, AWS, Generative AI. Remote role with lead experience requirements.",850000,7
JOB10004,Data Engineer,SAP,Noida,India,Senior,Full Time,On-site,1170000,1440000,INR,2025-10-04,IT Services,501-1000,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,5,Bachelor's,"Seeking a Data Engineer to support IT Services projects. Key skills include Python, Power BI, Excel, AWS, Azure, NLP. On-site role with senior experience requirements.",1305000,6
JOB10120,Ai Engineer,Walmart Global Tech,Kolkata,India,Entry Level,Part Time,On-site,820000,1250000,USD,2026-03-02,IT Services,1000+,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,1,MBA,"Seeking a AI Engineer to support IT Services projects. Key skills include Python, SQL, Power BI, Statistics, Generative AI. On-site role with entry level experience requirements.",1035000,5
